Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
21mul4E8Yq2rBTRv9QpztX,"2inX1svE5swPuIBIJdrFyo","Sink","Sink","Noah Slee",2015-12-09,243426,0,spotify:user:predict0,2015-12-17T12:47:02Z,"indie soul,vapor soul",0.419,0.329,7,-11.738,1,0.0603,0.589,0.000342,0.151,0.0986,137.602,4
12GTGnO17YBxj5FC59MRxa,"1nSCerU0UgMS1dsapSCPVo","The Hook","The Hook - Single","Flybear",2015-12-11,225517,0,spotify:user:predict0,2015-12-17T12:47:02Z,"vapor soul",0.604,0.617,5,-6.425,1,0.0474,0.00532,0.798,0.787,0.411,173.915,4
098XN5E4dzr6GfVJ2tA9O5,"6kG0WKHsAOfWp5IsizmQxR,55kGWM0ahorhyUnDfaSjVo,0qDKCdIOjNlhsO1Bxd5hii","No More (feat. Zoe & SYSYI)","No More (feat. Zoe & SYSYI)","SACHI,ZOË,SYSYI",2015-12-07,192000,33,spotify:user:predict0,2015-12-17T12:47:02Z,"nz electronic,nz pop,eurovision",0.645,0.869,0,-3.343,1,0.122,0.016,0.0000216,0.416,0.506,144.962,4
3KClN7XU8hsb9VGPIxZPiP,"44drVL4jbdo6T6llD5cMgx","Pearl","Pearl","McClenney",2015-12-11,228367,16,spotify:user:predict0,2015-12-17T12:47:02Z,"alternative r&b,chill r&b,indie r&b,indie soul,neo r&b",0.708,0.409,7,-10.5,1,0.0812,0.349,0.000251,0.359,0.166,102.996,4
61I4vmOMyBUuzL9xMA1a6F,"6jsYILCzyqcMt3ZDq4P9GS","Small Hours","Small Hours","Hazy Mountains",2015-12-08,248666,0,spotify:user:predict0,2015-12-17T12:47:02Z,"",0.13,0.728,0,-7.478,0,0.0433,0.00429,0.939,0.297,0.293,90.051,4
0XgbazyuN2ggD1lZsuhSXs,"3JncIwFzCH7dYmOkHBWQFD","Lucy","Summer of 1992","Plastic Flowers",2015-12-02,200829,7,spotify:user:predict0,2015-12-17T12:47:02Z,"greek indie,shimmer psych",0.525,0.946,11,-5.867,1,0.0325,0.169,0.917,0.336,0.904,150.043,4
6cRoNolEyr2NtX9bpZaork,"1JUERsvyBc6je7TNnzvmq8","On the Shore","On the Shore","Luke Top",2015-12-11,246412,0,spotify:user:predict0,2015-12-17T12:47:02Z,"deep indie pop",0.618,0.59,5,-8.541,0,0.0351,0.137,0.0357,0.0856,0.909,149.212,3
4qxQAJkeSkN6SOQoYfOo8a,"6cxUfAYf7W5ZWAvcbuhIRi","Winter Wave","Winter Wave","The Brigantines",2015-12-11,151168,0,spotify:user:predict0,2015-12-17T12:47:02Z,"",0.46,0.71,2,-6.029,1,0.0395,0.0414,0.938,0.116,0.394,123.708,4
7BeoONpu3s9Qj0OYFQDXK7,"2paiM1wNsRF27BbehU5nlL","I Dont Think She Knows","I Dont Think She Knows","YAST",2015-12-11,221240,0,spotify:user:predict0,2015-12-17T12:47:02Z,"indie psych-pop,malmo indie",0.172,0.714,4,-5.766,1,0.0461,0.000172,0,0.381,0.277,139.852,4
4lfzjDslcpxAmUQMFzbcuT,"24rBTgc6Gap9R1kR0ZJxkm","I Saw Your Face","Stonerism","Strange Faces",2015-12-11,138493,0,spotify:user:predict0,2015-12-17T12:47:02Z,"",0.168,0.648,3,-7.89,1,0.0495,0.0000131,0.832,0.407,0.638,122.596,3
6WkdMHbFAngd1kItTkPxzK,"4HMYnIJEGNpBNICZkwKFhC","Nothing","Meet the Foetals","The Foetals",2015-12-04,188202,0,spotify:user:predict0,2015-12-17T12:47:02Z,"",0.437,0.879,9,-2.808,1,0.0288,0.0000143,0.903,0.346,0.529,107.904,4
2n4scyhU9Sskl0IYU4R2EE,"57YXH4tw85DSRrMMOsDtEZ","Go!","Sale 30%","The Maneken feat. Brunettes Shoot Blondes",2015-12-08,222360,0,spotify:user:predict0,2015-12-17T12:47:02Z,"",0.855,0.659,8,-6.456,1,0.0631,0.0269,0.267,0.0782,0.796,123.056,4
08rCb2fXFAivq8iy6VQUxM,"14i6DXLV2yRbduXzTZUuy2","Breaking","Dying Star (Cirrus) / Breaking","Soft Science",2015-12-11,217973,3,spotify:user:predict0,2015-12-17T12:47:02Z,"dreamgaze,jangle rock",0.25,0.683,11,-4.545,0,0.0394,0.0202,0.0817,0.134,0.426,156.093,4
1swS7jHe1grz8EyGrSXD8y,"1MyIA33D4b44PRdmJXF79e","Skid Around","Skid Around - Single","El Pino and the Volunteers",2015-12-08,243277,0,spotify:user:predict0,2015-12-17T12:47:02Z,"dutch americana,dutch indie,rotterdam indie",0.571,0.587,2,-7.676,0,0.026,0.00844,0.0000909,0.0633,0.34,112.016,4
1OcdXeY8dyc0eiT3jz30lE,"1njsAwijM92yGp5smfnrv2","Pilots of Luna","Pilots of Luna - Single","Roald Van Oosten",2015-12-08,310000,0,spotify:user:predict0,2015-12-17T12:47:02Z,"",0.423,0.602,0,-8.047,1,0.0292,0.089,0.77,0.118,0.3,170.019,4
5slopEwATttdlIffrOUCvH,"72pyBWNuzcNeQ1xIaQ0Jdp","Fresh Start","Fresh Start","Roscoe",2015-12-04,201626,3,spotify:user:predict0,2015-12-17T12:47:02Z,"",0.691,0.529,7,-12.209,1,0.0266,0.333,0.818,0.103,0.159,102.998,4
0L4KWXy6ez3Op8gyPdeMpx,"6WbbwHpxpob4HQZHxybtOt","Hold Tight","Ending Era","KALK",2015-11-30,197773,3,spotify:user:predict0,2015-12-17T12:47:02Z,"",0.572,0.511,7,-8.258,1,0.0697,0.587,0.000352,0.189,0.231,124.969,4
7Ijy8jMk4R5cJvrQsusmqV,"7Iy2afU8YZV38aPVhm5Qym,5aetcZk7cxa3Dft42C1hlk,0M7GyeyRi2fG8c1LdP4jhi","Awake","Awake","North Elements,Nico Ghost,Lastlings",2015-12-04,193777,0,spotify:user:predict0,2015-12-17T12:47:02Z,"aussietronica,vapor soul",0.426,0.782,8,-7.755,1,0.0622,0.72,0.000821,0.0849,0.197,134.819,4
6iozZukuWlLeRWjGs88w3q,"7LtBIPYVOtaEEiVRr4aPyC","Difference","Difference","Tigerilla",2015-11-30,212927,0,spotify:user:predict0,2015-12-17T12:47:02Z,"",0.744,0.849,8,-4.567,0,0.0401,0.00297,0.00141,0.0759,0.791,108,4
0sddopAyME1sV5divr4dxt,"2VhQhTNizpGjRsfE8ABbV9,2tLI4kPsmsxQQv6zr2jbgt","Your Anything","Your Anything","Lara Maxen,Mickey Valen",2015-12-03,172159,14,spotify:user:predict0,2015-12-17T12:47:02Z,"alt z,bass trap,pop edm,traprun",0.657,0.633,0,-4.775,1,0.0655,0.268,0,0.0845,0.434,87.954,4
22NQmIMJh2dP93MzWRiO0s,"4UG9bttM4DAHoPYom5wFhY","Dropping Faces","Dropping Faces","L/O/O/N",2015-12-09,185600,0,spotify:user:predict0,2015-12-17T12:47:02Z,"vapor soul,vapor twitch",0.731,0.749,6,-7.166,1,0.041,0.0643,0.848,0.0747,0.502,150.031,4
74qoUDiW1rbUACf7kL2xXh,"5blFoLWc5SYueRS8wX8mMi,7cTaYwNT1P49mASgKULKab","For a Minute","For a Minute","TastyTreat,MOONZz",2015-12-08,253160,19,spotify:user:predict0,2015-12-17T12:47:02Z,"electropop,indie electropop,indie poptimism,pop edm,vapor soul",0.743,0.714,6,-5.752,1,0.0363,0.172,0.000669,0.131,0.182,118.035,4
6hLViXQGQSjW3MyH4fsdtX,"64aRqnAjPU78mAA9MQZU0n","Way I Feel","Way I Feel / Damagement","Diemantle",2015-11-20,329101,0,spotify:user:predict0,2015-12-17T12:47:02Z,"bristol electronic",0.676,0.864,11,-4.255,0,0.0379,0.0061,0.0552,0.351,0.177,129.996,4
438scFMjB2m76hloXeSwAp,"3rRTsd7VxMF5wQpQtR0R98","Real Love","Real Love Only You","Chris Lee",2015-12-14,223760,0,spotify:user:predict0,2015-12-17T12:47:02Z,"",0.883,0.42,2,-5.27,0,0.0344,0.0178,0.00745,0.175,0.301,130.005,4
3mARUZdm3KRy5mOaNA8Q7J,"7CLQU7fO0PVzyzPnjMXuKh","No Man's Land","King Triton","JT The Goon",2015-12-11,194785,0,spotify:user:predict0,2015-12-17T12:47:02Z,"fluxwork,grimewave",0.676,0.845,8,-5.779,0,0.0831,0.0123,0.0708,0.165,0.564,70.023,4
5p3dwL4Hwv34AwOe8eY0pV,"3RPy8OF8FziObefOU4CdgT","Assabakuse","Calor No Frioo","Blacksea Não Maya",2015-12-11,194045,0,spotify:user:predict0,2015-12-17T12:47:02Z,"batida,fluxwork",0.797,0.861,6,-5.43,1,0.0847,0.000897,0.82,0.084,0.81,146.021,4
7MVswbYRVyQUAlGtcPqHaF,"2ScOpRHSpkvbsg04264ZIY","Tank Drainers","Deceptionista","ADR",2015-12-11,131561,0,spotify:user:predict0,2015-12-17T12:47:02Z,"",0.532,0.594,1,-7.84,1,0.0988,0.0051,0.174,0.593,0.149,87.968,4
3medUdPmWpqOZ2piF9JFON,"4yeeydDo3JBOENa72J7KdV","Craven Hacked to Pieces","Sarah Eat Neon","VHS Head",2015-12-11,142046,2,spotify:user:predict0,2015-12-17T12:47:02Z,"vaporwave",0.519,0.729,3,-7.624,1,0.0996,0.0802,0.768,0.121,0.281,120.023,4
0fI5DYPMJNihFBWiRpdynk,"6cwpU0610coIOY0gJfnvrY,3IKWb28rlILm12AKNX8Nq4","Skyway 81 - O$VMV$M Version","Versions","Creta Kano,O$VMV$M",2015-12-11,188389,0,spotify:user:predict0,2015-12-17T12:47:02Z,"weightless",0.808,0.482,7,-9.65,1,0.051,0.3,0.0663,0.103,0.792,125.04,4
0eciqYUnw7hj5MnqYaUFlm,"5tTnPc0PnhooCRXW0RJPFN,2JjxW74gCFItzEKvCXPx5i,3nTdor8AMWE9NcUUr5p6HQ,44BreENZGgTVNDXh9nmXV6","Imidiwan N'assouf - Dub Mix","Imidiwan N'assouf - Disco Single","Hama,Krucial Kuts,El Mahdy Jr.,Gulls",2015-12-08,313548,3,spotify:user:predict0,2015-12-17T12:47:02Z,"african electronic,turkish electronic",0.55,0.88,11,-6.639,1,0.0695,0.00548,0.823,0.365,0.22,149.974,3
6VkbYxod6LyZOMKZ96Lnh9,"4ZRufjj25YMXohtTIlg44B","Jenseits des Horizonts","The Secret Cosmic Music of the East German Olympic Program 1972-83, Vol. 3","Kosmischer Läufer",2015-11-30,613240,25,spotify:user:predict0,2015-12-17T12:47:02Z,"hauntology,neo-kraut",0.426,0.613,2,-11.39,1,0.0358,0.549,0.969,0.112,0.394,164.238,4
58MdQpiVc6Sc8s3VMLVF22,"7e6rVWKmTnRXfN45pMk3D5","Led Vert","Interlacing","Ross Manning",2015-12-11,363186,0,spotify:user:predict0,2015-12-17T12:47:02Z,"",0.244,0.347,7,-14.757,1,0.0402,0.799,0.923,0.527,0.0263,143.31,4
2IkMx9wQFNwZfadUtDQLVW,"5gYc0WysYnrX6D98zEcEAb,14H1XUmtWYzRHCQDkoee97","I","Studies I-XVII for Samplers and Percussion","Rupert Clervaux,Beatrice Dillon",2015-12-11,135732,9,spotify:user:predict0,2015-12-17T12:47:02Z,"fluxwork,electra,experimental synth",0.692,0.0852,1,-23.334,1,0.17,0.985,0.95,0.0812,0.168,104.536,4
5vG7iwUFxDI8xSDfya1Ist,"07UJz804RJxqNvxFXC3h9H","LONG DISTANCE","Escapism","Sam Gellaitry",2015-11-30,219474,0,spotify:user:predict0,2015-12-09T19:31:11Z,"future bass,scottish electronic,vapor twitch",0.633,0.764,3,-4.594,1,0.376,0.779,0.000188,0.408,0.374,75.52,4
0oKqd3mKeKECvEe779A4bB,"4JPVenLvtnFywOaFAraSdD","A Beautiful Mind","Things Are Better This Way - EP","Mathias",2015-11-27,241424,0,spotify:user:predict0,2015-12-09T19:31:11Z,"",0.745,0.504,6,-12.028,1,0.185,0.248,0,0.0831,0.496,160.04,4
3x0SOoCqcYiqSEEffbASGc,"4DIanMSLyYF0nsjCv93A1w,32OIbOqW6gsmew77rNcmeZ","Champagne","Disco Nap","AU8UST,CRNVL",2015-11-27,237341,20,spotify:user:predict0,2015-12-09T19:31:11Z,"",0.705,0.52,11,-7.272,1,0.213,0.643,0.00339,0.124,0.389,103.997,4
5DGm2GovdFd9LVcrFG893N,"4M3GTutKJlzmMGc4nr71el","Use Me","Videos","Alo Lee",2015-12-04,213793,4,spotify:user:predict0,2015-12-09T19:31:11Z,"",0.646,0.471,7,-7.305,0,0.0911,0.664,0.0188,0.0727,0.536,173.962,4
1Sy7s9zgtKmDVhKwLaIWR4,"6vcPgFOkMWBoY6Ks6eMEWj","Loop the Loop","Loop the Loop - Single","Bullion",2015-12-02,205352,0,spotify:user:predict0,2015-12-09T19:31:11Z,"chamber psych,wonky",0.754,0.364,11,-12.549,1,0.0468,0.441,0.00224,0.0998,0.563,124.994,4
1yCw3EDzxMzJUK7iBuGcrF,"4f13n4xRcEIy7y0wAvbuEd","Treehouse","Salt","Fin",2015-12-01,211200,29,spotify:user:predict0,2015-12-09T19:31:11Z,"virginia indie",0.553,0.821,0,-6.917,1,0.0414,0.0157,0.0117,0.125,0.635,132.083,4
18csRYe59TwjMcSNbylghu,"3WPt7OfKDirWGEDH9kHahw","Blonde Blood","Goose Bumps","Boyscott",2015-11-17,246966,0,spotify:user:predict0,2015-12-09T19:31:11Z,"indie garage rock",0.584,0.76,2,-7.557,1,0.029,0.06,0.763,0.0962,0.342,135.122,4
5wgWT5neBg76PBBTBIH7YX,"4xFjoXPtLsgIGtRosTRXmX","Seapunk","Seapunk","Braves",2015-11-22,234800,13,spotify:user:predict0,2015-12-09T19:31:11Z,"surf punk",0.418,0.931,5,-4.236,1,0.0665,0.0000888,0.898,0.265,0.19,119.906,4
3Ne2wycROm3CoDq8bT6dPK,"0k7JGk03ntbFvfURT2hWmu","The Wonder of Love","The Wonder of Love","Gold Celeste",2015-12-02,223253,15,spotify:user:predict0,2015-12-09T19:31:11Z,"indie garage rock,neo-psychedelic,norwegian psychedelic",0.365,0.802,2,-9.527,0,0.0488,0.0383,0.000908,0.111,0.444,81.59,4
1UBCSXTri68l9zeK8zFhlY,"2rIxFqgfnqsfLovL6Jyk4e","Interlude (1st Variation on Section 7)","Umbrapellis - EP","Arandel",2015-11-20,177423,0,spotify:user:predict0,2015-12-09T19:31:11Z,"",0.185,0.25,2,-16.322,0,0.0685,0.556,0.254,0.317,0.322,72.307,4
5chs9Tuzie40lvESN8EaCv,"1C2Gz0VQuVWtaLWd54ujI5","Free Hifi Internet","EMMANUELLE","EMMANUELLE",2015-12-04,224750,0,spotify:user:predict0,2015-12-09T19:31:11Z,"",0.809,0.443,1,-7.981,0,0.0454,0.0435,0.731,0.0845,0.215,115.011,4
4YOP7FlrDzXtvQuf4ba7J3,"5BydzSmKBIh8HkWFwx4Rrg","Skhokho","Royah","Bonzai",2015-11-30,160000,10,spotify:user:predict0,2015-12-09T19:31:11Z,"irish pop",0.866,0.464,5,-8.773,0,0.215,0.0982,0.00922,0.109,0.613,122.998,4
70KmOLWd5VIxku9jeOhfs8,"7cDu9zG1gVQrMdSGBAhzvn","It's Only Real","It's Only Real - Single","Denis Sulta",2015-12-04,413635,0,spotify:user:predict0,2015-12-09T19:31:11Z,"scottish electronic",0.742,0.957,0,-8.428,0,0.0362,0.000909,0.904,0.0819,0.39,129.993,4
66URZ4qQ3ibLKhSqKYUS9J,"5CLoZHG3IGJqoBZJnJY6JT","Zopiclone","Zopiclone EP","ATLUS",2015-12-04,488176,0,spotify:user:predict0,2015-12-09T19:31:11Z,"",0.682,0.858,5,-6.659,0,0.0382,0.0726,0.537,0.222,0.0354,118.018,4
2VReoz3USLvWv9IHfNlgPV,"6ryGFEDvM7703b889hPUFZ","Crystal Cuts","Flock","Sully",2015-12-04,248114,0,spotify:user:predict0,2015-12-09T19:31:11Z,"bass music,classic dubstep,deep dubstep,footwork,future garage,jungle",0.739,0.94,1,-3.533,0,0.24,0.00981,0.799,0.144,0.324,159.988,4
7AL3ZCN49gLz3UaVcQatGk,"5HzOzEbB8BIOS8tQ8jLDR3","Spend The Night","Asema","J(ay).A.D",2015-12-04,164546,0,spotify:user:predict0,2015-12-09T19:31:11Z,"dutch experimental electronic",0.433,0.891,10,-7.783,0,0.0912,0.00137,0.713,0.116,0.752,88.874,5
6XB303N1LXyPwd3lrMCSLz,"6nct9upX4UXtXa3JRR0Crp","Telescope Lover","Soul Of A Spaceman / Telescope Lover","Drones Club",2015-11-27,191525,0,spotify:user:predict0,2015-12-09T19:31:11Z,"",0.646,0.923,2,-5.913,1,0.107,0.00797,0.0122,0.42,0.194,121.996,4
306DlsO3OgFYsFZCfZzlBW,"4wO0kHiOwf8l9VMJJN9HmG,3GxiyVFhM1CWoYBMfZ9hYG","Takes My Body Higher (feat. Lincoln Jesser)","Conversations in the A.M.","Shoffy,Lincoln Jesser",2015-11-20,251520,0,spotify:user:predict0,2015-12-09T19:31:11Z,"chill pop,chill r&b,electropop,indie electropop,indie poptimism,la pop,pop",0.71,0.732,4,-5.266,0,0.0381,0.238,0,0.146,0.128,125.032,4
1q9tSWBGvDZlD1qBpM9NyR,"3WUndHBkYD5QiuunBzjqQN","Hold On","Low Summer","Swimwear",2015-11-18,253720,9,spotify:user:predict0,2015-12-09T19:31:11Z,"",0.629,0.873,8,-4.275,1,0.0394,0.177,0.0014,0.179,0.963,97.986,4
5z0YVuQWTbABI8eOyLFojO,"4dPyzS6XoQPDDsqu6RSQUn","Shy","Shy","Stillhound",2015-11-30,200497,4,spotify:user:predict0,2015-12-09T19:31:11Z,"edinburgh indie",0.5,0.753,10,-6.922,0,0.0381,0.0699,0.0000387,0.146,0.51,80.039,4
0eJXp1e29rXclZuYYnjWBn,"6bXKkUdfrvrW1SfKOx0rk4","Gold Rush Lady","Gold Rush Lady","Minotaurs",2015-11-27,334373,0,spotify:user:predict0,2015-12-09T19:31:11Z,"",0.536,0.468,9,-9.714,0,0.0308,0.199,0.192,0.187,0.106,106.011,4
5zb2Ik2cUEULmmI5D9Cufz,"4QLxrnoxEmvV8TT7gkqgM5","Make a Man","Make a Man","Estrons",2015-12-04,185152,0,spotify:user:predict0,2015-12-09T19:31:11Z,"modern alternative rock,welsh indie",0.294,0.871,11,-4.959,0,0.0445,0.000415,0.101,0.127,0.329,89.551,4
59v67Fw2pvIcmTKr0sJUHO,"4AubFJky9PWEJrcJEb08Dh","Look the Other Way","Look the Other Way - Single","traumahelikopter",2015-11-25,213066,0,spotify:user:predict0,2015-12-09T19:31:11Z,"dutch indie rock",0.431,0.745,11,-3.01,0,0.0406,0.0105,0.064,0.0896,0.36,140.162,4
7yhHV7C0FTQWM1Kn1LVwEl,"74tfsVq36NBtE8VXpadr3b","Sailed Long","Sailed Long","Theo Verney",2015-11-16,161620,1,spotify:user:predict0,2015-12-09T19:31:11Z,"brighton indie,garage psych",0.57,0.833,6,-10.179,1,0.0275,0.0702,0.284,0.137,0.958,158.062,4
0D71klTqisDsJP8smuaAY8,"4OX4z0Mcrh5aY51yXsuZo5","1779","Game Over","Le Rug",2015-11-19,231967,2,spotify:user:predict0,2015-12-09T19:31:11Z,"",0.381,0.964,9,-4.023,1,0.0871,0.00275,0.00293,0.0837,0.603,159.897,4
1oViMdhjfQ4YEa8pryEkCW,"20LHlz2t6j9rSbZVJY5Zv3","Beamer","Saturday","Samoyed",2015-12-04,140000,0,spotify:user:predict0,2015-12-09T19:31:11Z,"abstract idm",0.156,0.0414,11,-28.606,1,0.0461,0.865,0.875,0.106,0.0354,134.643,4
1vYNy8L7TEjc77K0Y2vOeN,"5Jk8pRhME6xC8rh66HM058","Spar Helm","Teenager.","Inspired & the Sleep",2015-11-20,230839,0,spotify:user:predict0,2015-12-09T19:31:11Z,"indie psych-pop,san diego indie,stomp pop",0.342,0.307,9,-10.127,1,0.0335,0.663,0.952,0.106,0.148,135.85,4
0usYyUEJxKPmBO9zSQpdud,"6N8vbhxZ0CYJHd8WGJ9Snf","Granny","Heartbeats - EP","AVEC",2015-11-27,190115,0,spotify:user:predict0,2015-12-09T19:31:11Z,"austrian indie,austrian pop,german pop,swiss indie",0.713,0.586,10,-7.508,0,0.035,0.259,0.0000459,0.191,0.324,100.985,4
22kEeXj9wd3BJnlkQ7fX14,"1S4NyIY5xn2nAtaapABH5Y","Ever","Ever","Tiny Deaths",2015-12-07,192157,17,spotify:user:predict0,2015-12-09T19:31:11Z,"metropopolis,minneapolis indie",0.562,0.69,6,-5.875,1,0.0267,0.115,0.843,0.101,0.243,99.945,4
4myazrMCKgV9bs2GmGQnnt,"2XIRdV98A0LBDdEd4cQJFF","Again","Window","FUNKTIONSLUST",2015-12-04,259111,2,spotify:user:predict0,2015-12-09T19:31:11Z,"vapor soul",0.766,0.753,8,-4.961,1,0.0449,0.0148,0.238,0.0785,0.599,115.03,4
62G3mVzknBCn1VKjXOx2vN,"2Vr7IwaY4BE6FEe9rS6qwr,7v0q1oab8DBEhj91bHavIm","Grip","Feuerwerk","Vuurwerk,Climb X",2015-11-27,228000,12,spotify:user:predict0,2015-12-09T19:31:11Z,"belgian pop",0.633,0.737,9,-9.515,0,0.0399,0.528,0.525,0.108,0.231,114.955,4
17GJkAzyBJVfghAPwt19rp,"0MLOZd8nYoXxHpOzDH0vXJ","Deu","Deu","MMOTHS",2015-11-23,226787,0,spotify:user:predict0,2015-12-09T19:31:11Z,"ambient idm",0.295,0.743,9,-8.289,1,0.0397,0.00776,0.611,0.153,0.0393,84.005,4
5vnJrtKeyZNMDJx8E4JFXH,"4RB2kk5dmocmMiHFBlmOEt","Answer","Answer","Connie Constance",2015-11-27,200038,0,spotify:user:predict0,2015-12-07T21:03:14Z,"uk contemporary r&b",0.65,0.621,0,-5.447,1,0.035,0.141,0.0796,0.106,0.194,144.05,4
115rMfeDrxLFJPTWMsaKar,"2DJ2w8VW8BEDE2G0h1gRZ0","Exludium","Stop Making Sense and Start Making Success - Vol. 4","Lasse Passage",2015-11-20,219780,0,spotify:user:predict0,2015-12-07T21:03:14Z,"",0.798,0.148,0,-18.802,1,0.0749,0.894,0.477,0.0919,0.158,94.897,4
3y2YC5eFUrUk7JVWum8rE2,"5y1sG4snsWFbdaXLmR9vpv","Maybe Tonite","Nite Flite","Mitylion",2015-11-27,230480,0,spotify:user:predict0,2015-12-07T21:03:14Z,"asbury park indie,new jersey punk",0.675,0.627,5,-9.9,1,0.0362,0.0000295,0.00391,0.389,0.288,110.082,4
3aSdXu7eoMx94TUQnO30zR,"6J0LnWEELzDLttVTSS0lc6","That Certain Flavour","That Certain Flavour","Pinemen",2015-11-27,160496,0,spotify:user:predict0,2015-12-07T21:03:14Z,"",0.474,0.903,8,-4.527,0,0.0318,0.00000613,0.664,0.254,0.64,122.255,4
2Itqprg5LlE5xkYdnabL8U,"5O5DyGjfZuxnrgFYQBQCaw","In the Sun","Kid","Violent Mae",2015-11-20,242440,19,spotify:user:predict0,2015-12-07T21:03:14Z,"connecticut indie",0.397,0.735,7,-6.843,1,0.0481,0.0141,0.657,0.129,0.718,149.501,4
4NdCP8sqn6Bs6TvabQn5qs,"2PCdqzx2232QAlYYZ04V9p","Holiday","Dreams Are Real","Surf Friends",2015-11-27,214228,4,spotify:user:predict0,2015-12-07T21:03:14Z,"nz indie",0.311,0.839,7,-5.096,1,0.0515,0.00000152,0.979,0.0485,0.257,76.985,4
6WMdrQtzobsZcLODL6ANVq,"7HQ1JiXyQVMLInXD17xtrG","Answer Is Zero","Zounds","Dappled Cities",2009-08-15,234133,0,spotify:user:predict0,2015-12-07T21:03:14Z,"australian indie,sydney indie",0.473,0.883,3,-5.778,1,0.047,0.0998,0.000634,0.327,0.679,113.99,4
2wYYhIl2HEUwY7GSI3ryPV,"0K2bb637U0v3bBiwE7vtjQ","Painted Lady","Painted Lady","Plastic Mermaids",2015-11-27,311679,7,spotify:user:predict0,2015-12-07T21:03:14Z,"isle of wight indie",0.363,0.614,7,-6.614,0,0.0436,0.529,0.0411,0.321,0.0891,169.983,4
6y03dNtHjpKcrZRhwGNis5,"1bIwZ2jKhxeIoLAVUqbFrm","Figurine","Figurine - Single","Baby Blood",2015-11-27,225474,5,spotify:user:predict0,2015-12-07T21:03:14Z,"vapor soul",0.476,0.604,3,-8.091,0,0.0281,0.069,0.0639,0.728,0.207,95.928,4
4tx5IS5jBDbzjI2w1wN8PW,"4XN4jO4xdDFw0EhdOTN7re","Tundra","Moonlust","a l l i e",2015-11-25,224934,11,spotify:user:predict0,2015-12-07T21:03:14Z,"indie r&b,vapor soul",0.684,0.324,8,-10.99,0,0.0494,0.351,0,0.111,0.18,116.978,4
2uPltYTtk83IWGtbwE0ITw,"0VHg3xcS7Lk9EAcH1X6PTI","Inside","Day Drunk EP","Red Pill",2015-11-27,169130,0,spotify:user:predict0,2015-12-07T21:03:14Z,"",0.545,0.736,2,-10.382,0,0.444,0.231,0,0.164,0.424,92.012,4
5wFUGbEBeo3iO2p0NVUJov,"2Qk4RktIydAF4nEv17MFbb,0Lyl8WhlMjwTMARCo71b94","Fresh as Can Be","Fresh as Can Be","Triune,Kace the Producer",2015-11-27,242346,12,spotify:user:predict0,2015-12-07T21:03:14Z,"",0.628,0.729,0,-5.569,1,0.199,0.329,0,0.101,0.403,129.98,4
3CWtcO3zxwGPsxOUuDiJNI,"4OSArit7O2Jaj4mgf3YN7A","Sunglasses (prod. by Tigerilla)","Sunglasses","Mallrat",2015-11-27,146650,0,spotify:user:predict0,2015-12-07T21:03:14Z,"aussietronica,australian hip hop,australian indie,australian pop,brisbane indie",0.739,0.684,5,-4.098,1,0.0574,0.0448,0.0277,0.1,0.467,79.994,4
3EXLHqdy3teF0N3s4iTKkW,"012ldd58H1N5UZLxjMzV29","Birthday","P. S.","Izumi Makura",2015-11-04,146820,0,spotify:user:predict0,2015-12-07T21:03:14Z,"japanese chill rap,kyushu indie",0.482,0.353,7,-9.004,1,0.554,0.249,0.00000648,0.0936,0.213,90.767,4
2W4FCHeh9UdE9nDL5yVib2,"3CqNm4EwzVX5hjGMO3b8pM,4IPyLgos7ZyobZrRPqPz7k","Hatoma Bushi","Songs From Okinawa","Sven Kacirek,Tadashi Haraguchi",2015-11-20,164000,0,spotify:user:predict0,2015-12-07T21:03:14Z,"",0.727,0.418,0,-13.165,1,0.0367,0.378,0.373,0.0975,0.777,122.992,4
2RtCnpuStIqd32dBv1jHop,"6UoGuAwjZqubF0IOBti8bC","For Seamus","Clouds of David","Damon Eliza Palermo",2015-11-27,468981,0,spotify:user:predict0,2015-12-07T21:03:14Z,"",0.416,0.761,9,-7.893,1,0.0761,0.824,0.9,0.105,0.199,130.198,4
7BZtVp0HtzPxw4kEJy1xvh,"6uRl4Lp821EvTTEYmboj8O","On Ice","On Ice","Nina Kinert",2015-11-27,130733,2,spotify:user:predict0,2015-12-07T21:03:14Z,"swedish singer-songwriter",0.478,0.352,4,-14.385,0,0.0277,0.00217,0.923,0.0945,0.141,83.96,4
6z2ugNXsW3kZ3N4sNUbqVV,"21NJRdO9lCxZWCkA9NGE7j","A Way We All Accept","Whisper to Me","Loz Goddard",2015-11-30,381639,5,spotify:user:predict0,2015-12-07T21:03:14Z,"",0.758,0.574,2,-9.612,0,0.0592,0.00456,0.0231,0.109,0.283,111.017,4
7kKtlgDBPZHYJKAAaWloDO,"4TjsaSfb5LtnQG5a6MtNf0,0HlTcy9czaATTBerfsVICJ","Let Me Be Yours - DJ T. Radio Edit","Let Me Be Yours EP","Carly Foxx,MAI",2015-11-16,189737,1,spotify:user:predict0,2015-12-07T21:03:14Z,"",0.675,0.753,0,-10.944,0,0.0409,0.000804,0.318,0.319,0.0488,124.021,4
